"","time","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","N_up","P_up","K_up","PIN","POUT","KIN","KOUT","P_up_labile","P_up_labile_placed","P_up_labile_FYM"
"1",1968,123.090679029733,2615.03397151246,0,0,855.903981536158,6343.9776300083,0,0,0,0,0,0,0,0,17.6032248738171,0,0
"2",1968,123.090679029733,2615.03397151246,0,0,855.903981536158,6343.9776300083,0,0,0,0,0,0,0,0,17.6032248738171,0,0
"3",1968,123.090679029733,2615.03397151246,0,0,855.903981536158,6343.9776300083,0,0,0,0,0,0,0,0,17.6032248738171,0,0
"4",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"5",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"6",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"7",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"8",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"9",1968.00273972603,123.026032717399,2615.05039934226,0,0,855.67158460067,6344.06686517232,0,0.306971679964232,0.0482184825328364,0.143161771465557,0,0.0482184825328364,0,0.143161771465557,17.5962408670246,0,0
"10",1968.20273972603,118.701196329489,2615.90447054893,0,0,839.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,0,3.51898366377745,0,10.5128088256313,17.1233342006592,0,0
"11",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"12",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"13",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"14",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"15",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"16",1968.20273972603,146.701196329489,2622.90447054893,0,0,929.287894179836,6350.08090853899,0,22.7079118707308,3.51898366377745,10.5128088256313,35,3.51898366377745,90,10.5128088256313,19.9868106773442,0,0
"17",1969,121.634754106356,2633.14132849271,0,0,853.345095301412,6383.0884999994,0,112.149648026358,18.3485679431281,53.4480162436394,35,18.3485679431281,90,53.4480162436394,12.6427979680886,0,0
"18",1969,121.634754106356,2633.14132849271,0,0,853.345095301412,6383.0884999994,0,0,0,0,35,18.3485679431281,90,53.4480162436394,12.6427979680886,0,0
"19",1969,121.634754106356,2633.14132849271,0,0,853.345095301412,6383.0884999994,0,0,0,0,35,18.3485679431281,90,53.4480162436394,12.6427979680886,0,0
"20",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"21",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"22",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"23",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"24",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"25",1969.00273972603,121.588349063003,2633.15310174859,0,0,852.873994464469,6383.17207122913,0,0.273871308434755,0.0346317874719421,0.38752960721088,35,18.3831997306,90,53.8355458508503,12.6383998690966,0,0
"26",1969.20273972603,118.479581022447,2633.76459110488,0,0,819.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,35,20.8804784148658,90,81.6497799973485,12.3424246500767,0,0
"27",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"28",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"29",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"30",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"31",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"32",1969.20273972603,146.479581022447,2640.76459110488,0,0,909.943426793434,6388.28840475367,0,20.2125092392287,2.53191047173774,28.2017637537091,70,20.8804784148658,180,81.6497799973485,14.9131636064255,0,0
"33",1970,124.71606732214,2651.50908499322,0,0,773.067538523419,6408.53507128248,0,101.324541951793,13.5509302837061,144.830985494911,70,31.8994982268341,180,198.27900173855,16.0010892829712,0,0
"34",1970,124.71606732214,2651.50908499322,0,0,773.067538523419,6408.53507128248,0,0,0,0,70,31.8994982268341,180,198.27900173855,16.0010892829712,0,0
"35",1970,124.71606732214,2651.50908499322,0,0,773.067538523419,6408.53507128248,0,0,0,0,70,31.8994982268341,180,198.27900173855,16.0010892829712,0,0
"36",1970.00273972603,124.655757806674,2651.52555764461,0,0,772.917580732477,6408.55372891279,0,0.336753078363998,0.0438368640788943,0.131300160636252,70,31.943335090913,180,198.410301899186,15.9998328851862,0,0
"37",1970.00273972603,124.655757806674,2651.52555764461,0,0,772.917580732477,6408.55372891279,0,0.336753078363998,0.0438368640788943,0.131300160636252,70,31.943335090913,180,198.410301899186,15.9998328851862,0,0
"38",1970.00273972603,124.655757806674,2651.52555764461,0,0,772.917580732477,6408.55372891279,0,0.336753078363998,0.0438368640788943,0.131300160636252,70,31.943335090913,180,198.410301899186,15.9998328851862,0,0
"39",1970.00273972603,124.655757806674,2651.52555764461,0,0,772.917580732477,6408.55372891279,0,0.336753078363998,0.0438368640788943,0.131300160636252,70,31.943335090913,180,198.410301899186,15.9998328851862,0,0
