"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"48","Hanninghof_LMpred_FYM_Hanninghof_",2008,"oats","NPK",69.0635223104365,14.705440790697,56.8964737371891,81.65931633053,18.4022135268064,79.9270633913388,1165.30229693327,4967.58393987861,0,0,1021.89797679001,9868.62161098575,0,"green",1
"49","Hanninghof_LMpred_FYM_Hanninghof_",1961,"potato","NPK",73.2371204189985,10.3802574196413,134.254536629766,63.2757163137298,10.1936233083802,108.243649393564,1172.93787179788,4988.62853305163,0,0,1010.69444077063,9900.46689677417,0,"green",1
"50","Hanninghof_LMpred_FYM_Hanninghof_",1962,"rye","NPK",84.4353108545791,17.6771642946993,77.1002640108798,48.500327030625,13.246603146555,45.5003453234968,1172.93787179788,4988.62853305163,0,0,1010.69444077063,9900.46689677417,0,"green",1
"51","Hanninghof_LMpred_FYM_Hanninghof_",1963,"oats","NPK",62.4493447069158,16.4993892211956,80.7248715999331,49.5175162870423,14.1148087625865,62.798155061601,1172.93787179788,4988.62853305163,0,0,1010.69444077063,9900.46689677417,0,"green",1
"52","Hanninghof_LMpred_FYM_Hanninghof_",1964,"potato","NPK",72.8725858872107,10.0364297140372,130.235844516415,63.1129171458325,10.4289166795727,110.347848568454,1176.53976450446,5009.81330909327,0,0,1029.86753052335,9929.6785766779,0,"green",1
"53","Hanninghof_LMpred_FYM_Hanninghof_",1965,"rye","NPK",84.6637289704804,17.6447641733118,75.9231375006794,49.6432659010422,13.5875348191968,46.6432849467786,1176.53976450446,5009.81330909327,0,0,1029.86753052335,9929.6785766779,0,"green",1
"54","Hanninghof_LMpred_FYM_Hanninghof_",1966,"oats","NPK",62.5513287121681,16.1714659333033,78.6196121506282,51.3704081924188,14.5307918730181,64.6465503936301,1176.53976450446,5009.81330909327,0,0,1029.86753052335,9929.6785766779,0,"green",1
"55","Hanninghof_LMpred_FYM_Hanninghof_",1967,"potato","NPK",72.508051355423,9.69260200843311,126.217152403065,62.8889059805009,10.5956684823946,111.167040769727,1179.35575847386,5030.78164599979,0,0,1028.17845334938,9960.64523611851,0,"green",1
"56","Hanninghof_LMpred_FYM_Hanninghof_",1968,"rye","NPK",84.8921470863818,17.6123640519243,74.7460109904786,50.7862021728156,13.9092330331624,47.7862049949196,1179.35575847386,5030.78164599979,0,0,1028.17845334938,9960.64523611851,0,"green",1
"57","Hanninghof_LMpred_FYM_Hanninghof_",1969,"oats","NPK",62.6533127174204,15.8435426454109,76.5143527013231,53.2139052879997,14.8929353790202,66.2236687921333,1179.35575847386,5030.78164599979,0,0,1028.17845334938,9960.64523611851,0,"green",1
"58","Hanninghof_LMpred_FYM_Hanninghof_",1970,"potato","NPK",72.1435168236352,9.348774302829,122.198460289715,62.6314817135497,10.7234627858114,111.60136725529,1186.32088132292,5051.80365340915,0,0,1011.62971142734,9990.62510073806,0,"green",1
"59","Hanninghof_LMpred_FYM_Hanninghof_",1971,"rye","NPK",85.1205652022831,17.5799639305367,73.5688844802781,51.9291396681443,14.2186448477564,48.9291396801451,1186.32088132292,5051.80365340915,0,0,1011.62971142734,9990.62510073806,0,"green",1
"60","Hanninghof_LMpred_FYM_Hanninghof_",1972,"oats","NPK",62.7552967226728,15.5156193575185,74.4090932520182,55.0483980843704,15.2208407382476,67.6684735646335,1186.32088132292,5051.80365340915,0,0,1011.62971142734,9990.62510073806,0,"green",1
"61","Hanninghof_LMpred_FYM_Hanninghof_",1973,"potato","NPK",71.7789822918474,9.00494659722493,118.179768176364,62.3542187486856,10.8285337160376,111.906925122581,1185.84604847141,5072.60349413161,0,0,1013.11708419948,10014.026877769,0,"green",1
"62","Hanninghof_LMpred_FYM_Hanninghof_",1974,"rye","NPK",85.3489833181844,17.5475638091492,72.3917579700775,53.0720830558816,14.5193209056448,50.0721034179287,1185.84604847141,5072.60349413161,0,0,1013.11708419948,10014.026877769,0,"green",1
"63","Hanninghof_LMpred_FYM_Hanninghof_",1975,"oats","NPK",62.8572807279251,15.1876960696261,72.3038338027134,56.874141873461,15.5261243558072,69.0284753066608,1185.84604847141,5072.60349413161,0,0,1013.11708419948,10014.026877769,0,"green",1
"64","Hanninghof_LMpred_FYM_Hanninghof_",1976,"potato","NPK",71.4144477600596,8.66111889162085,114.161076063013,62.0641190237341,10.9198319623645,112.158250230948,1188.68696277052,5092.90665687534,0,0,1015.9386427267,10037.40203253,0,"green",1
"65","Hanninghof_LMpred_FYM_Hanninghof_",1977,"rye","NPK",85.5774014340858,17.5151636877616,71.2146314598769,54.2150686001478,14.8133312517847,51.2152303435524,1188.68696277052,5092.90665687534,0,0,1015.9386427267,10037.40203253,0,"green",1
"66","Hanninghof_LMpred_FYM_Hanninghof_",1978,"oats","NPK",62.9592647331775,14.8597727817337,70.1985743534085,58.6915639983263,15.8156691240788,70.3224177333539,1188.68696277052,5092.90665687534,0,0,1015.9386427267,10037.40203253,0,"green",1
"67","Hanninghof_LMpred_FYM_Hanninghof_",1979,"potato","NPK",76.1343307530073,11.442192073904,117.892877826493,79.3275996043129,11.6128697415806,119.368877302503,1196.18084682495,5113.32795708086,0,0,1005.29808698946,10061.8161957058,0,"green",1
"68","Hanninghof_LMpred_FYM_Hanninghof_",1980,"rye","NPK",90.8902370747226,20.6076644542612,77.7879988265063,91.3993167989711,19.2749921290529,74.7108501968942,1196.18084682495,5113.32795708086,0,0,1005.29808698946,10061.8161957058,0,"green",1
"69","Hanninghof_LMpred_FYM_Hanninghof_",1981,"oats","NPK",68.1456662631654,17.6567503817285,75.8438087809334,66.047437810182,16.4559229571479,73.4032867117649,1196.18084682495,5113.32795708086,0,0,1005.29808698946,10061.8161957058,0,"green",1
"70","Hanninghof_LMpred_FYM_Hanninghof_",1982,"potato","NPK",75.7697962212196,11.0983643682999,113.874185713143,79.0953138659054,11.6848157400508,119.026392561471,1195.97072959713,5133.60564150024,0,0,1010.0507921046,10081.3442370403,0,"green",1
"71","Hanninghof_LMpred_FYM_Hanninghof_",1983,"rye","NPK",91.118655190624,20.5752643328737,76.6108723163058,93.6540677391228,19.5324328084358,75.319253550314,1195.97072959713,5133.60564150024,0,0,1010.0507921046,10081.3442370403,0,"green",1
