"","time","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","N_up","P_up","K_up","PIN","POUT","KIN","KOUT","P_up_labile","P_up_labile_placed","P_up_labile_FYM"
"1",1961,944.937133670741,4594.87614298609,0,0,950.173041497959,9406.08853046638,0,0,0,0,0,0,0,0,9.18268699660757,0,0
"2",1961,944.937133670741,4594.87614298609,0,0,950.173041497959,9406.08853046638,0,0,0,0,0,0,0,0,9.18268699660757,0,0
"3",1961,944.937133670741,4594.87614298609,0,0,950.173041497959,9406.08853046638,0,0,0,0,0,0,0,0,9.18268699660757,0,0
"4",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"5",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"6",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"7",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"8",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"9",1961.16438356164,944.989817453337,4593.31393947471,0,0,932.069166893838,9407.52809128221,0,10.2591764112219,1.50951972878899,16.6643137882894,0,1.50951972878899,0,16.6643137882894,9.18312254353006,0,0
"10",1961.20273972603,945.000690404509,4592.95083544244,0,0,928.0158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,0,20.5268349796802,9.18321243080595,0,0
"11",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"12",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"13",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"14",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"15",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"16",1961.20273972603,945.000690404509,4592.95083544244,0,0,1060.8158905821,9407.71884640256,0,12.6529941092581,1.86175080988158,20.5268349796802,0,1.86175080988158,132.8,20.5268349796802,9.18321243080595,0,0
"17",1962,945.112513028994,4585.51710592052,0,0,953.326208718147,9431.5480242903,0,62.4106822057058,9.18365770731971,104.187338955902,0,9.18365770731971,132.8,104.187338955902,12.6859457588016,0,0
"18",1962,945.112513028994,4585.51710592052,0,0,953.326208718147,9431.5480242903,0,0,0,0,0,9.18365770731971,132.8,104.187338955902,12.6859457588016,0,0
"19",1962,945.112513028994,4585.51710592052,0,0,953.326208718147,9431.5480242903,0,0,0,0,0,9.18365770731971,132.8,104.187338955902,12.6859457588016,0,0
"20",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"21",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"22",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"23",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"24",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"25",1962.16438356164,944.541900896564,4584.00260786384,0,0,944.116016448956,9433.2787109432,0,7.97265630121516,2.0851101891105,7.47950561628259,0,11.2687678964302,132.8,111.666844572184,12.6828995633057,0,0
"26",1962.20273972603,944.409679681092,4583.64837523634,0,0,942.041675090411,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,132.8,113.412062549318,12.6821928396377,0,0
"27",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"28",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"29",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"30",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"31",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"32",1962.20273972603,944.409679681092,4583.64837523634,0,0,1041.64167509041,9433.60783432461,0,9.83294277149957,2.57156403207897,9.22472359341601,0,11.7552217393987,232.4,113.412062549318,12.6821928396377,0,0
"33",1963,941.735696737435,4576.21711646473,0,0,980.698328879676,9458.27554237506,0,48.5003275322777,12.6768057473425,45.5003617537022,0,21.8604634546622,232.4,149.687700709604,12.7119901516451,0,0
"34",1963,941.735696737435,4576.21711646473,0,0,980.698328879676,9458.27554237506,0,0,0,0,0,21.8604634546622,232.4,149.687700709604,12.7119901516451,0,0
"35",1963,941.735696737435,4576.21711646473,0,0,980.698328879676,9458.27554237506,0,0,0,0,0,21.8604634546622,232.4,149.687700709604,12.7119901516451,0,0
"36",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"37",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"38",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"39",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"40",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"41",1963.16438356164,941.193957233128,4574.66965594252,0,0,967.537833911694,9461.28460620057,0,8.10059545531606,2.08920002651809,10.1514311424691,0,23.9496634811803,232.4,159.839131852073,12.7066197866925,0,0
"42",1963.20273972603,941.068399096145,4574.30786075584,0,0,964.583739895428,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,232.4,162.198231889492,12.7053747322037,0,0
"43",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"44",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"45",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"46",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"47",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"48",1963.20273972603,941.068399096145,4574.30786075584,0,0,1064.18373989543,9461.87960017942,0,9.99070309170963,2.57655335018008,12.5105311798879,0,24.4370168048423,332,162.198231889492,12.7053747322037,0,0
"49",1964,938.526855507793,4566.73006581589,0,0,986.252275162448,9489.43890444692,0,49.2753475556573,12.6958918784819,62.8826916453537,0,34.5563553331441,332,212.570392354958,9.1215400595255,0,0
"50",1964,938.526855507793,4566.73006581589,0,0,986.252275162448,9489.43890444692,0,0,0,0,0,34.5563553331441,332,212.570392354958,9.1215400595255,0,0
"51",1964,938.526855507793,4566.73006581589,0,0,986.252275162448,9489.43890444692,0,0,0,0,0,34.5563553331441,332,212.570392354958,9.1215400595255,0,0
"52",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"53",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"54",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"55",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"56",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"57",1964.16438356164,938.5953086499,4565.16213371412,0,0,966.34423334874,9492.39767628626,0,10.1988731630999,1.49947895966608,16.9492699743769,0,36.0558342928102,332,229.519662329334,9.12210618597798,0,0
"58",1964.20273972603,938.609797413346,4564.79775365292,0,0,961.885791622262,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,332,233.448412717184,9.12222600945143,0,0
"59",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"60",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"61",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"62",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"63",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"64",1964.20273972603,938.609797413346,4564.79775365292,0,0,1094.68579162226,9492.92736762488,0,12.5786232083847,1.84937025742014,20.8780203622264,0,36.4057255905642,464.8,233.448412717184,9.12222600945143,0,0
"65",1965,938.791657167754,4557.34238306223,0,0,980.338373121956,9522.6786872585,0,62.0441978420851,9.12288109371061,105.474119228929,0,43.6792364268547,464.8,318.044511583887,12.8372579540771,0,0
"66",1965,938.791657167754,4557.34238306223,0,0,980.338373121956,9522.6786872585,0,0,0,0,0,43.6792364268547,464.8,318.044511583887,12.8372579540771,0,0
"67",1965,938.791657167754,4557.34238306223,0,0,980.338373121956,9522.6786872585,0,0,0,0,0,43.6792364268547,464.8,318.044511583887,12.8372579540771,0,0
"68",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"69",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"70",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"71",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"72",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"73",1965.16438356164,938.200012194888,4555.82408086567,0,0,969.954697889307,9525.39497666483,0,8.16053651125411,2.10994716942355,7.66738582632189,0,45.7891835962782,464.8,325.711897410209,12.8337714889025,0,0
"74",1965.20273972603,938.062965848598,4555.46888844982,0,0,967.616692145484,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,464.8,327.500954103018,12.8329629921585,0,0
"75",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"76",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"77",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"78",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"79",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"80",1965.20273972603,938.062965848598,4555.46888844982,0,0,1067.21669214548,9525.94392571584,0,10.0646616972144,2.60218593155891,9.45644251913132,0,46.2814223584136,564.4,327.500954103018,12.8329629921585,0,0
"81",1966,935.295308755039,4548.01192253658,0,0,1001.56006668066,9554.4137259861,0,49.6432640902826,12.8268089383541,46.6432677136966,0,56.5060453652088,564.4,364.687779297583,12.7756549832448,0,0
"82",1966,935.295308755039,4548.01192253658,0,0,1001.56006668066,9554.4137259861,0,0,0,0,0,56.5060453652088,564.4,364.687779297583,12.7756549832448,0,0
"83",1966,935.295308755039,4548.01192253658,0,0,1001.56006668066,9554.4137259861,0,0,0,0,0,56.5060453652088,564.4,364.687779297583,12.7756549832448,0,0
"84",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"85",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"86",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"87",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"88",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"89",1966.16438356164,934.749528304054,4546.45805805667,0,0,987.469205167451,9558.04241182246,0,8.3859606654911,2.09964493089697,10.4621756768487,0,58.6056902961058,564.4,375.149954974432,12.7700352011582,0,0
"90",1966.20273972603,934.623042551768,4546.09475922081,0,0,984.307011196412,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,564.4,377.580466797288,12.7687324414927,0,0
"91",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"92",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"93",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"94",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"95",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"96",1966.20273972603,934.623042551768,4546.09475922081,0,0,1083.90701119641,9558.77409397064,0,10.3426452791615,2.58942951904717,12.8926874997048,0,59.095474884256,664,377.580466797288,12.7687324414927,0,0
"97",1967,932.063431931021,4538.48497666603,0,0,1002.23884419688,9588.57269577641,0,51.0104101115301,12.7588226945723,64.7622526934592,0,69.2648680597812,664,429.450031991043,9.05995114694034,0,0
"98",1967,932.063431931021,4538.48497666603,0,0,1002.23884419688,9588.57269577641,0,0,0,0,0,69.2648680597812,664,429.450031991043,9.05995114694034,0,0
"99",1967,932.063431931021,4538.48497666603,0,0,1002.23884419688,9588.57269577641,0,0,0,0,0,69.2648680597812,664,429.450031991043,9.05995114694034,0,0
"100",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"101",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"102",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"103",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"104",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"105",1967.16438356164,932.148499093139,4536.91054337814,0,0,981.903105978579,9591.87530583985,0,10.1384952838052,1.48936612577153,17.0331281548589,0,70.7542341855527,664,446.483160145902,9.06065496140384,0,0
"106",1967.20273972603,932.166796969603,4536.54471063547,0,0,977.347787958669,9592.48155481446,0,12.5041604452728,1.83690099198273,20.9821972001639,0,71.1017690517639,664,450.432229191207,9.06080634717324,0,0
