"","Dataset","Season","Crop","Treatment","Measured_N_Uptake.kg.ha","Measured_P_Uptake.kg.ha","Measured_K_Uptake.kg.ha","Predicted_N_Uptake.kg.ha","Predicted_P_Uptake.kg.ha","Predicted_K_Uptake.kg.ha","P_labile","P_stable","P_labile_placed","P_labile_FYM","K_labile","K_stable","K_labile_FYM","cols","pchs"
"84","Broadbalk_LMpred_BBalk_",2011,"wheat","N1PKMg",59.2445101891335,11.8100099590597,24.644747335898,61.7120240457216,14.0675927765833,46.1601358094354,150.533748758539,3254.85546588478,0,0,918.875224684504,7106.85959676379,0,"lightgreen",1
"85","Broadbalk_LMpred_BBalk_",2012,"wheat","N1PKMg",59.2782944319638,11.7363048493122,24.019663856409,61.5268699375845,13.9159802171268,46.0477971463411,153.981548059081,3274.52172136581,0,0,934.904021503913,7141.38616839479,0,"lightgreen",1
"86","Broadbalk_LMpred_BBalk_",2013,"wheat","N1PKMg",59.3120786747937,11.6625997395647,23.3945803769198,61.3419608395448,13.8188393508107,45.9529945944025,153.981548059081,3274.52172136581,0,0,934.904021503913,7141.38616839479,0,"lightgreen",1
"87","Broadbalk_LMpred_BBalk_",2014,"oats","N1PKMg",27.5429752025372,7.00080543715995,14.4751402693606,29.5711907313538,9.77419772632551,37.5704154845174,153.981548059081,3274.52172136581,0,0,934.904021503913,7141.38616839479,0,"lightgreen",1
"88","Broadbalk_LMpred_BBalk_",2015,"silage maize","N1PKMg",9.88699453341407,2.24703201628876,21.1365167570692,9.98190259783844,3.7939454781404,23.3342746918836,159.910776701648,3297.14949363997,0,0,949.011244564738,7178.98983843692,0,"lightgreen",1
"89","Broadbalk_LMpred_BBalk_",1968,"wheat","N1PKMg",75.1357902024161,16.7760585245354,50.9076911421982,77.0354660609354,16.4780075957689,49.3399371137635,159.910776701648,3297.14949363997,0,0,949.011244564738,7178.98983843692,0,"lightgreen",1
"90","Broadbalk_LMpred_BBalk_",1969,"potato","N1PKMg",66.3910555248998,16.1818925885319,151.82292109339,74.4680267310048,13.320242660069,143.885847155504,159.910776701648,3297.14949363997,0,0,949.011244564738,7178.98983843692,0,"lightgreen",1
"91","Broadbalk_LMpred_BBalk_",1970,"beans","N1PKMg",121.693629209321,14.9545390342414,65.2003012787807,122.301517701373,15.8784394932339,51.7048062045567,160.433640326986,3321.16935648605,0,0,964.329132756207,7219.48867580494,0,"lightgreen",1
"92","Broadbalk_LMpred_BBalk_",1971,"wheat","N1PKMg",75.2371429309069,16.5549431952928,49.0324407037307,76.4795511435476,16.4311237091866,47.2909651302965,160.433640326986,3321.16935648605,0,0,964.329132756207,7219.48867580494,0,"lightgreen",1
"93","Broadbalk_LMpred_BBalk_",1972,"potato","N1PKMg",64.5735128100976,15.2746391798528,145.202851719121,70.1457684265055,13.2058653901139,136.488593855702,160.433640326986,3321.16935648605,0,0,964.329132756207,7219.48867580494,0,"lightgreen",1
"94","Broadbalk_LMpred_BBalk_",1973,"beans","N1PKMg",126.048099222695,14.7588807688728,62.477231155646,125.347229155834,16.3476119551223,50.8640531335449,144.11214263207,3324.86991261699,0,0,971.286758656786,7261.72169535638,0,"lightgreen",1
"95","Broadbalk_LMpred_BBalk_",1974,"wheat","N1PKMg",75.3384956593978,16.3338278660503,47.1571902652636,75.9236720327638,16.4807290210189,46.6460422455196,144.11214263207,3324.86991261699,0,0,971.286758656786,7261.72169535638,0,"lightgreen",1
"96","Broadbalk_LMpred_BBalk_",1975,"potato","N1PKMg",62.7559700952946,14.3673857711737,138.582782344853,65.7199435352073,13.085946285722,131.721667725206,144.11214263207,3324.86991261699,0,0,971.286758656786,7261.72169535638,0,"lightgreen",1
"97","Broadbalk_LMpred_BBalk_",1976,"beans","N1PKMg",130.40256923607,14.5632225035041,59.7541610325115,128.580096463918,16.81559586407,50.9979707865817,136.449977597882,3319.95768143957,0,0,977.827276714788,7304.45786911392,0,"lightgreen",1
"98","Broadbalk_LMpred_BBalk_",1977,"wheat","N1PKMg",75.4398483878881,16.1127125368078,45.2819398267962,75.3691034954116,16.5289450673536,46.4953331111856,136.449977597882,3319.95768143957,0,0,977.827276714788,7304.45786911392,0,"lightgreen",1
"99","Broadbalk_LMpred_BBalk_",1978,"potato","N1PKMg",60.938427380492,13.4601323624945,131.962712970584,61.170719449087,12.8929153026927,127.195018217878,136.449977597882,3319.95768143957,0,0,977.827276714788,7304.45786911392,0,"lightgreen",1
"100","Broadbalk_LMpred_BBalk_",1979,"potato","N1PKMg",60.3325798088907,13.1577145596015,129.756023179161,59.6351550173921,12.8946245592965,122.332481782806,136.790270236182,3312.87413212737,0,0,997.007908777053,7349.49001777107,0,"lightgreen",1
"101","Broadbalk_LMpred_BBalk_",1980,"wheat","N1PKMg",75.541201116379,15.8915972075652,43.406689388329,74.8058815500831,16.6694511173979,44.6737088521751,136.790270236182,3312.87413212737,0,0,997.007908777053,7349.49001777107,0,"lightgreen",1
"102","Broadbalk_LMpred_BBalk_",1982,"potato","N1PKMg",58.5150370940877,12.2504611509223,123.135953804893,54.9696152581614,12.3615082138944,117.515413926273,136.790270236182,3312.87413212737,0,0,997.007908777053,7349.49001777107,0,"lightgreen",1
